Survey,Year,Quarter,Area,AphiaID,Species,Age_0,Age_1,Age_2,Age_3,Age_4,Age_5,Age_6,Age_7,Age_8,Age_9,Age_10
BITS,2010,1,26,127143,Pleuronectes platessa,0.000000,0.000000,0.080952,0.168934,0.438654,0.067754,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2010,1,27,126436,Gadus morhua,0.000000,2.091365,15.571699,6.968484,1.101938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2010,1,27,127141,Platichthys flesus,0.000000,0.000000,1.166013,7.165574,15.037240,45.901944,18.056862,45.989304,21.323605,10.302751,108.357301
BITS,2010,1,28,126436,Gadus morhua,0.000000,1.243507,16.065328,17.582074,10.374025,3.452630,0.727564,0.266592,0.000000,0.000000,0.000000
BITS,2010,1,28,127141,Platichthys flesus,0.000000,0.000000,1.674945,96.858161,96.671184,172.021327,209.846100,67.090658,103.806801,22.814374,288.460094
BITS,2010,4,21,126436,Gadus morhua,52.123278,12.550282,12.303533,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2010,4,21,127143,Pleuronectes platessa,0.000000,10.845992,40.355922,21.363341,11.408939,2.390426,5.216870,0.097608,1.561170,1.064908,0.130038
BITS,2010,4,22,126436,Gadus morhua,110.470628,6.514508,3.681717,0.250537,0.125268,0.000000,0.000000,0.083512,0.000000,0.000000,0.000000
BITS,2010,4,22,127141,Platichthys flesus,0.280315,3.878293,35.236292,27.931705,4.206463,1.840738,0.626879,0.732768,0.163540,0.355378,0.738115
BITS,2010,4,22,127143,Pleuronectes platessa,1.581020,35.715450,73.747177,52.635114,13.147619,2.087317,0.983999,0.440822,0.244169,0.053865,0.000000
BITS,2010,4,23,126436,Gadus morhua,0.659888,75.602794,25.188480,0.000000,0.000000,0.697382,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2010,4,24,126436,Gadus morhua,526.650466,207.405925,188.657585,31.804812,10.764111,2.946900,0.312094,0.000000,0.000000,0.000000,0.000000
BITS,2010,4,24,127141,Platichthys flesus,1.286008,16.739455,110.034480,113.251093,24.747921,10.120598,7.685157,3.683762,1.228366,0.410333,0.348347
BITS,2010,4,24,127143,Pleuronectes platessa,3.383926,87.913528,56.655352,31.151073,7.492257,2.892795,1.051347,0.813829,0.570973,0.187784,0.212412
BITS,2010,4,25,126436,Gadus morhua,3.328395,98.146244,689.876013,407.417896,219.504551,66.269438,9.903158,1.975619,0.526817,0.077661,0.131844
BITS,2010,4,25,127141,Platichthys flesus,0.000000,0.137554,3.949800,17.273813,9.507812,5.234998,1.896006,3.509167,0.989845,0.313056,2.661538
BITS,2010,4,25,127143,Pleuronectes platessa,0.000000,0.085930,2.183191,5.865529,5.538758,9.257208,0.087314,0.000000,0.000000,0.000000,0.000000
BITS,2010,4,26,126436,Gadus morhua,1.657949,60.109197,291.889833,400.685401,238.948365,81.612876,31.004310,10.313407,3.345046,0.861342,0.378303
BITS,2010,4,26,127141,Platichthys flesus,0.000000,1.933898,12.663615,29.948173,58.226988,36.690712,19.034758,16.128396,16.523940,7.624252,5.941865
BITS,2010,4,26,127143,Pleuronectes platessa,0.000000,0.000000,1.293395,1.201333,0.261613,0.034604,0.000000,0.000000,0.034604,0.000000,0.000000
BITS,2010,4,27,126436,Gadus morhua,2.261862,3.130410,10.542467,1.163131,0.135796,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2010,4,27,127141,Platichthys flesus,0.000000,0.000000,1.886907,27.594805,15.722316,21.200340,12.344711,8.361866,15.104261,9.652084,39.348549
BITS,2010,4,28,126436,Gadus morhua,4.097189,39.531508,57.918627,33.961241,7.326934,2.907773,0.239109,0.000000,0.000000,0.028496,0.000000
BITS,2010,4,28,127141,Platichthys flesus,0.000000,3.689267,22.220586,262.366138,264.432305,222.700365,122.016178,40.221786,46.976632,16.022880,144.873728
BITS,2011,1,21,126436,Gadus morhua,0.000000,46.248519,15.004462,14.262676,0.000000,0.176794,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2011,1,21,127143,Pleuronectes platessa,0.000000,13.162607,65.734521,29.543758,9.499469,4.772781,1.274468,2.393103,0.102843,0.000000,0.133375
BITS,2011,1,22,126436,Gadus morhua,0.000000,126.052396,67.866404,153.210846,0.491062,0.455585,0.088872,0.000000,0.113885,0.000000,0.075951
BITS,2011,1,22,127141,Platichthys flesus,0.000000,2.939829,8.522921,33.389091,29.692968,8.349979,3.377864,1.379760,0.479732,0.321950,0.338234
BITS,2011,1,22,127143,Pleuronectes platessa,0.000000,6.787067,71.375743,81.467528,39.164770,8.253312,3.463190,1.353908,0.293544,0.278930,0.000000
BITS,2011,1,23,126436,Gadus morhua,0.000000,69.036014,154.779094,1988.057619,2.402225,7.335540,1.549748,0.000000,0.000000,0.000000,0.000000
BITS,2011,1,23,127143,Pleuronectes platessa,0.000000,0.000000,90.289906,232.745570,32.969731,12.611873,3.221884,5.094951,0.000000,0.000000,0.000000
BITS,2011,1,24,126436,Gadus morhua,0.000000,28.799158,298.341016,124.458573,16.443430,3.844802,1.242093,0.123788,0.068584,0.042918,0.022017
BITS,2011,1,24,127141,Platichthys flesus,0.000000,7.033451,20.406280,44.275947,7.538992,2.178618,0.971548,1.059891,0.490594,0.167345,0.077903
BITS,2011,1,24,127143,Pleuronectes platessa,0.000000,0.688825,36.813144,23.506233,5.921896,2.188360,0.691601,0.646778,0.598925,0.186735,0.304231
BITS,2011,1,25,126436,Gadus morhua,0.000000,17.535828,328.586135,622.010798,215.736861,91.795578,18.221745,5.244130,1.694943,0.233540,0.087042
BITS,2011,1,25,127141,Platichthys flesus,0.000000,0.274680,1.211761,43.666843,45.052575,21.624417,26.595629,9.925252,8.656710,8.723050,12.580247
BITS,2011,1,25,127143,Pleuronectes platessa,0.000000,0.000000,12.936461,9.172496,5.096127,4.419429,0.744219,0.275793,0.523281,0.076334,0.247025
BITS,2011,1,26,126436,Gadus morhua,0.000000,8.498351,77.209016,178.780907,107.624164,34.307005,13.380721,3.504330,2.093932,0.927897,0.671121
BITS,2011,1,26,127141,Platichthys flesus,0.000000,0.000000,1.472880,27.135265,72.112430,48.421729,30.045864,21.075340,14.811886,7.116578,11.031801
BITS,2011,1,26,127143,Pleuronectes platessa,0.000000,0.000000,0.660134,0.207855,0.096260,0.000000,0.020545,0.000000,0.020545,0.000000,0.000000
BITS,2011,1,27,126436,Gadus morhua,0.000000,0.000000,0.413917,0.229144,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2011,1,27,127141,Platichthys flesus,0.000000,0.000000,0.000000,0.000000,1.017689,1.185495,0.305525,2.020842,1.154811,0.316681,1.501317
BITS,2011,1,28,126436,Gadus morhua,0.000000,0.797147,7.397384,5.732597,4.062096,1.836288,0.063907,0.000000,0.000000,0.000000,0.000000
BITS,2011,1,28,127141,Platichthys flesus,0.000000,0.000000,24.691056,93.763247,279.762322,122.694360,216.623396,152.373839,155.932158,140.949941,303.909549
BITS,2011,4,21,126436,Gadus morhua,357.993193,16.147579,0.748056,0.517365,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2011,4,21,127143,Pleuronectes platessa,7.183305,44.751576,34.875551,15.157411,6.300161,2.336163,1.855064,0.708805,0.364417,0.890144,1.417438
BITS,2011,4,22,126436,Gadus morhua,23.886357,78.744741,3.712108,1.732582,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.547950
BITS,2011,4,22,127141,Platichthys flesus,0.000000,45.512778,56.190642,24.913353,4.096577,1.558893,0.000000,0.351789,0.513040,0.000000,0.000000
BITS,2011,4,22,127143,Pleuronectes platessa,2.527860,97.742217,144.668192,129.000722,10.826376,2.901955,0.944360,0.143556,0.206328,0.405185,0.130322
BITS,2011,4,23,126436,Gadus morhua,2.309610,25.066540,9.610470,4.805235,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2011,4,23,127143,Pleuronectes platessa,0.000000,0.949849,131.232183,83.280819,5.494324,0.299949,0.299949,2.084006,0.000000,0.000000,0.000000
BITS,2011,4,24,126436,Gadus morhua,86.161814,218.201826,160.844558,41.917094,2.490723,0.325354,0.036636,0.000000,0.000000,0.000000,0.000000
BITS,2011,4,24,127141,Platichthys flesus,3.271572,25.360948,138.509432,106.475932,28.899980,5.659225,4.754463,1.275039,0.384729,0.415449,0.500562
BITS,2011,4,24,127143,Pleuronectes platessa,0.000000,26.984657,100.514262,43.530506,6.624463,1.911289,0.918203,0.496602,0.111818,0.146082,0.076967
BITS,2011,4,25,126436,Gadus morhua,6.292011,50.782656,504.757528,370.038185,216.332981,57.985651,8.421673,1.253694,0.090218,0.000000,0.052509
BITS,2011,4,25,127141,Platichthys flesus,0.000000,0.253816,5.996875,18.713466,13.247309,7.218998,5.679342,2.437500,3.918135,1.466322,3.650838
BITS,2011,4,25,127143,Pleuronectes platessa,0.000000,1.916732,13.676539,2.262928,1.036987,0.627495,0.000000,0.360669,0.458131,0.000000,0.000000
BITS,2011,4,26,126436,Gadus morhua,10.488002,78.656804,180.805896,143.839213,53.630113,12.035896,2.190161,0.602109,0.211058,0.030142,0.000000
BITS,2011,4,26,127141,Platichthys flesus,0.000000,1.135545,19.997862,43.855433,41.965237,18.255992,13.754981,8.927964,14.008843,7.046017,5.299231
BITS,2011,4,26,127143,Pleuronectes platessa,0.000000,0.143190,6.902252,0.682194,0.247467,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2011,4,27,126436,Gadus morhua,0.000000,0.203683,0.973484,1.110891,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2011,4,27,127141,Platichthys flesus,0.000000,0.000000,2.535858,21.937562,16.633250,17.743464,20.197576,10.687592,13.494220,15.338796,28.694255
BITS,2011,4,28,126436,Gadus morhua,27.157233,114.268944,168.950572,36.938994,15.469049,6.540421,2.343723,0.753268,0.089615,0.000000,0.000000
BITS,2011,4,28,127141,Platichthys flesus,0.000000,4.847164,60.569725,70.718631,279.952915,216.462459,209.701700,97.284716,67.060024,84.066501,280.274162
BITS,2012,1,21,126436,Gadus morhua,0.000000,86.615477,10.825404,1.844459,0.965109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2012,1,21,127143,Pleuronectes platessa,0.000000,12.992966,114.785165,98.369043,31.406869,12.332711,2.869135,1.061164,0.372414,0.220093,0.000000
BITS,2012,1,22,126436,Gadus morhua,0.000000,8.335874,16.556039,19.682127,18.271186,0.123264,0.123264,0.000000,0.000000,0.000000,0.000000
BITS,2012,1,22,127141,Platichthys flesus,0.000000,10.398571,66.291333,26.951552,16.284004,7.108100,1.604454,0.208359,0.331613,0.119297,0.234220
BITS,2012,1,22,127143,Pleuronectes platessa,0.000000,9.020162,68.271326,71.023654,33.898793,6.320118,1.522310,0.609936,0.097417,0.168959,0.079545
BITS,2012,1,23,126436,Gadus morhua,0.000000,59.336262,256.058754,296.597109,134.421708,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2012,1,23,127143,Pleuronectes platessa,0.000000,0.299949,4.319372,97.722640,119.098654,18.600910,1.889883,0.299949,0.000000,0.000000,0.000000
BITS,2012,1,24,126436,Gadus morhua,0.000000,51.169426,172.370775,169.805815,61.559522,9.727584,1.410717,0.094742,0.087706,0.000000,0.000000
BITS,2012,1,24,127141,Platichthys flesus,0.000000,4.594493,32.192953,24.060240,9.223757,2.402067,1.250203,0.584409,0.454740,0.349026,0.404943
BITS,2012,1,24,127143,Pleuronectes platessa,0.000000,1.491856,26.839893,30.993681,6.685513,0.570121,0.660750,0.464308,0.040114,0.032381,0.019068
BITS,2012,1,25,126436,Gadus morhua,0.000000,9.828187,180.183562,550.917590,339.357779,111.853672,21.031679,2.767455,0.351823,0.234618,0.019072
BITS,2012,1,25,127141,Platichthys flesus,0.000000,4.918708,4.580603,63.069744,96.205598,78.683285,40.968130,37.832530,22.658762,26.717390,52.492380
BITS,2012,1,25,127143,Pleuronectes platessa,0.000000,0.013976,8.990578,33.516994,4.422427,1.274640,1.473151,0.907303,0.201094,0.026467,0.383712
BITS,2012,1,26,126436,Gadus morhua,0.000000,4.232227,298.232955,584.776079,254.481676,47.708607,7.598404,2.824823,0.278454,0.025341,0.000000
BITS,2012,1,26,127141,Platichthys flesus,0.000000,0.000000,11.150571,40.883165,42.333357,69.824906,40.728128,48.673584,34.675156,18.687720,43.113236
BITS,2012,1,26,127143,Pleuronectes platessa,0.000000,0.000000,4.287146,2.189845,0.025341,0.057819,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2012,1,27,126436,Gadus morhua,0.000000,1.527628,1.222103,0.814735,0.101841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2012,1,27,127141,Platichthys flesus,0.000000,0.101841,0.480452,5.534336,17.287957,10.952612,6.856775,14.385138,7.064334,5.981227,25.127794
BITS,2012,1,28,126436,Gadus morhua,0.000000,7.641311,14.775140,13.064956,4.140781,1.105515,0.150252,0.052864,0.000000,0.000000,0.000000
BITS,2012,1,28,127141,Platichthys flesus,0.000000,0.000000,3.284750,19.257045,90.314340,176.395557,64.625139,162.049384,83.160609,36.544746,477.849249
BITS,2012,4,21,126436,Gadus morhua,288.309267,75.790197,1.187759,0.521474,0.141435,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2012,4,21,127143,Pleuronectes platessa,15.638694,130.938912,44.167993,17.387641,7.494407,3.353013,2.634104,1.117761,0.000000,0.601298,0.692358
BITS,2012,4,22,126436,Gadus morhua,298.671863,5.973719,0.675532,0.076163,0.380733,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2012,4,22,127141,Platichthys flesus,1.459223,16.531880,58.039475,47.737624,12.195609,4.282182,1.690656,2.229571,0.000000,0.000000,1.042702
BITS,2012,4,22,127143,Pleuronectes platessa,0.000000,2.379085,135.442472,192.214836,71.823539,6.748489,0.597341,0.297043,0.377477,0.000000,0.297043
BITS,2012,4,23,126436,Gadus morhua,0.000000,58.826858,18.756019,9.145548,0.000000,0.000000,2.170156,0.000000,0.000000,0.000000,0.000000
BITS,2012,4,23,127143,Pleuronectes platessa,0.000000,0.000000,122.739929,558.388750,219.474152,30.010096,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2012,4,24,126436,Gadus morhua,120.377766,197.148143,165.332675,33.198310,12.274764,3.122097,0.224661,0.000000,0.000000,0.000000,0.000000
BITS,2012,4,24,127141,Platichthys flesus,1.964564,20.745548,161.979401,71.369004,24.835807,7.898672,3.819821,0.935667,1.142683,0.427546,1.188711
BITS,2012,4,24,127143,Pleuronectes platessa,0.138167,3.973634,61.152126,56.390264,19.664255,4.346256,1.982980,0.628885,0.117265,0.377072,0.166836
BITS,2012,4,25,126436,Gadus morhua,6.599368,514.621023,626.462287,388.767972,156.035890,56.828150,9.979019,0.529053,0.332755,0.000000,0.026300
BITS,2012,4,25,127141,Platichthys flesus,0.051158,1.950459,15.663250,11.560977,12.642136,7.465658,2.599852,4.390903,3.091708,1.524372,2.226622
BITS,2012,4,25,127143,Pleuronectes platessa,0.000000,0.340547,13.717331,3.223790,0.347815,0.624161,0.251995,0.039457,0.078677,0.000000,0.000000
BITS,2012,4,26,126436,Gadus morhua,3.915771,45.939280,382.006842,258.642173,64.476987,13.873077,1.745278,0.293896,0.048977,0.000000,0.000000
BITS,2012,4,26,127141,Platichthys flesus,0.000000,8.531544,32.036264,20.022383,35.511308,17.941330,10.424811,17.801643,16.985603,10.028254,9.132868
BITS,2012,4,26,127143,Pleuronectes platessa,0.000000,0.000000,3.694657,0.929931,0.489728,0.000000,0.000000,0.000000,0.073474,0.000000,0.000000
BITS,2012,4,27,126436,Gadus morhua,0.000000,0.999508,0.592140,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2012,4,27,127141,Platichthys flesus,0.000000,0.225023,0.225023,5.187571,6.946402,5.910399,2.027612,4.024789,2.242295,2.726376,8.615398
BITS,2012,4,28,126436,Gadus morhua,32.886424,46.709446,101.915493,44.078767,6.224323,2.689268,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2012,4,28,127141,Platichthys flesus,0.000000,1.033721,28.094074,62.366546,100.891480,155.232892,109.069183,87.578838,49.974342,41.389618,162.625119
BITS,2013,1,21,126436,Gadus morhua,0.000000,212.343690,51.341883,10.257821,0.212153,0.403134,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2013,1,21,127143,Pleuronectes platessa,0.000000,35.063752,128.355473,81.598998,42.839395,18.898286,8.088731,3.501320,1.957945,2.401983,0.562869
BITS,2013,1,22,126436,Gadus morhua,0.000000,135.281544,28.109036,22.308722,2.345541,1.916397,0.323610,0.000000,0.000000,0.000000,0.000000
BITS,2013,1,22,127141,Platichthys flesus,0.000000,0.000000,12.866043,95.108732,47.770178,7.782544,3.308046,0.942499,0.000000,0.000000,0.000000
BITS,2013,1,22,127143,Pleuronectes platessa,0.000000,0.048517,31.590100,225.154467,101.711815,29.716746,5.856449,2.040796,0.650916,2.507871,0.000000
BITS,2013,1,23,126436,Gadus morhua,0.000000,134.970055,347.378984,545.627192,76.136311,38.365048,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2013,1,23,127143,Pleuronectes platessa,0.000000,0.000000,67.489463,483.742807,287.012005,172.831965,85.149645,0.000000,0.000000,0.000000,0.000000
BITS,2013,1,24,126436,Gadus morhua,0.000000,231.134727,109.870455,24.339394,13.885695,1.448019,0.152166,0.000000,0.078839,0.000000,0.000000
BITS,2013,1,24,127141,Platichthys flesus,0.000000,9.816277,73.504342,116.976643,15.167816,3.807477,1.919937,1.221733,0.431489,0.076302,0.232767
BITS,2013,1,24,127143,Pleuronectes platessa,0.000000,0.115273,4.413556,25.844015,11.436722,2.212668,0.504050,0.308140,0.228674,0.063213,0.061240
BITS,2013,1,25,126436,Gadus morhua,0.000000,20.746916,895.044053,579.480667,200.642402,49.857346,22.517208,3.759170,0.490547,0.048543,0.063589
BITS,2013,1,25,127141,Platichthys flesus,0.000000,0.000000,8.053163,61.385414,57.670625,62.862222,46.321792,20.290468,25.033555,9.802799,46.581254
BITS,2013,1,25,127143,Pleuronectes platessa,0.000000,0.000000,1.633277,26.732342,11.218902,1.444859,0.594415,0.030920,0.108945,0.206416,0.113916
BITS,2013,1,26,126436,Gadus morhua,0.000000,19.224247,285.786957,270.243747,87.621499,34.909783,11.817031,2.637035,1.369427,0.115562,0.241371
BITS,2013,1,26,127141,Platichthys flesus,0.000000,0.048817,9.169840,97.869829,93.688270,38.408314,35.162959,14.139942,16.966934,12.192712,15.044956
BITS,2013,1,26,127143,Pleuronectes platessa,0.000000,0.000000,0.466506,3.357551,0.512259,0.130286,0.051772,0.106328,0.000000,0.000000,0.000000
BITS,2013,1,27,126436,Gadus morhua,0.000000,0.916577,159.552084,30.385720,0.953922,0.545027,0.127302,0.000000,0.000000,0.000000,0.000000
BITS,2013,1,27,127141,Platichthys flesus,0.000000,0.000000,5.731110,12.746687,52.905779,53.507266,34.659931,22.194874,55.972984,19.815969,114.120753
BITS,2013,1,28,126436,Gadus morhua,0.000000,1.875517,14.929432,7.597487,3.074200,1.008304,0.256233,0.000000,0.000000,0.000000,0.000000
BITS,2013,1,28,127141,Platichthys flesus,0.000000,0.000000,1.611354,26.806025,47.403556,32.791028,172.332365,32.846362,31.347441,45.328286,176.985359
BITS,2013,4,21,126436,Gadus morhua,29.181582,41.361802,3.960148,0.664021,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2013,4,21,127143,Pleuronectes platessa,1.471069,110.046130,180.484994,32.590516,13.384078,24.342566,19.336777,1.751082,2.130436,1.391903,0.408342
BITS,2013,4,22,126436,Gadus morhua,159.523694,43.020675,4.487297,0.588844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2013,4,22,127141,Platichthys flesus,0.000000,16.421615,164.633086,25.263457,4.947052,1.187174,0.956189,0.675330,0.000000,0.000000,0.000000
BITS,2013,4,22,127143,Pleuronectes platessa,2.436452,36.254279,41.200729,84.677553,40.668039,11.474230,2.315211,1.104988,0.000000,0.000000,0.000000
BITS,2013,4,23,126436,Gadus morhua,0.000000,381.778000,18.973600,15.500000,3.100000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2013,4,23,127143,Pleuronectes platessa,0.000000,0.000000,93.418500,271.060500,23.390000,40.302000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2013,4,24,126436,Gadus morhua,273.817236,331.820360,31.085793,2.681543,0.985505,0.230867,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2013,4,24,127141,Platichthys flesus,4.061572,30.703007,259.314432,365.713810,34.147799,7.515493,6.516031,1.860444,1.497000,1.177970,0.865194
BITS,2013,4,24,127143,Pleuronectes platessa,0.499779,23.177970,29.958775,61.952104,28.475125,5.975879,1.378875,0.894911,0.364674,0.199828,0.472839
BITS,2013,4,25,126436,Gadus morhua,1.333508,131.302929,733.495589,416.761726,258.828833,74.750527,18.308036,5.365899,1.324559,0.018712,0.034910
BITS,2013,4,25,127141,Platichthys flesus,0.000000,0.297953,35.039874,22.454120,13.775745,8.625907,5.616825,2.950713,2.287480,1.695073,2.986959
BITS,2013,4,25,127143,Pleuronectes platessa,0.000000,2.546331,14.422687,10.184495,1.628895,0.473182,0.117080,0.000000,0.000000,0.000000,0.051158
BITS,2013,4,26,126436,Gadus morhua,6.322613,86.022938,197.574781,205.323906,82.051497,18.569161,1.960273,3.820056,1.089087,0.000000,0.000000
BITS,2013,4,26,127141,Platichthys flesus,0.000000,0.000000,66.204739,130.870665,82.644122,38.238871,36.168158,31.743187,23.404474,16.984888,21.801442
BITS,2013,4,26,127143,Pleuronectes platessa,0.000000,1.108768,0.227077,0.314033,0.000000,0.000000,0.000000,0.000000,0.067470,0.000000,0.036985
BITS,2013,4,28,126436,Gadus morhua,6.403766,34.899352,52.635527,16.760793,5.352272,2.248485,0.467144,0.081424,0.000000,0.057939,0.000000
BITS,2013,4,28,127141,Platichthys flesus,0.000000,5.379618,22.123204,48.506399,85.444729,56.756269,116.097999,86.774253,50.197962,27.105350,200.023750
BITS,2014,1,21,126436,Gadus morhua,0.000000,98.780392,781.879234,12.409109,1.050443,0.000000,0.170595,0.000000,0.000000,0.000000,0.170595
BITS,2014,1,21,127143,Pleuronectes platessa,0.000000,6.276486,118.369790,224.976542,66.030333,52.337254,26.910293,22.499200,0.677778,1.005992,0.000000
BITS,2014,1,22,126436,Gadus morhua,0.000000,22.214710,23.333029,4.255793,1.722409,0.258300,0.486587,0.000000,0.180555,0.000000,0.000000
BITS,2014,1,22,127141,Platichthys flesus,0.000000,0.000000,32.745117,101.995594,50.306298,7.064039,2.281735,0.960093,0.921826,0.279121,0.186095
BITS,2014,1,22,127143,Pleuronectes platessa,0.000000,0.232975,90.292009,91.926059,126.309749,55.902474,17.663608,2.295680,0.848540,0.840254,0.054298
BITS,2014,1,23,126436,Gadus morhua,0.000000,30.234311,815.460153,86.861004,1.700923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2014,1,23,127143,Pleuronectes platessa,0.000000,0.000000,0.000000,182.941978,59.707625,17.188184,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2014,1,24,126436,Gadus morhua,0.000000,412.747337,356.427553,27.661987,13.550439,1.545190,0.479512,0.080130,0.000000,0.000000,0.000000
BITS,2014,1,24,127141,Platichthys flesus,0.000000,0.446215,65.235285,146.884707,34.130654,2.670442,1.023947,0.998366,0.294437,0.028122,0.134886
BITS,2014,1,24,127143,Pleuronectes platessa,0.000000,1.063173,79.192200,15.838803,16.938557,4.409100,1.011988,0.766433,0.164191,0.068072,0.083275
BITS,2014,1,25,126436,Gadus morhua,0.000000,31.178778,394.371390,415.589272,429.760552,207.944002,51.700844,11.054693,3.284093,0.952098,0.154843
BITS,2014,1,25,127141,Platichthys flesus,0.000000,0.019468,1.990950,109.717689,120.708013,31.687966,19.362865,15.799325,5.594955,6.280540,11.889838
BITS,2014,1,25,127143,Pleuronectes platessa,0.000000,0.000000,8.071686,13.523841,11.767080,3.747360,0.774254,0.065904,0.004904,0.000000,0.038907
BITS,2014,1,26,126436,Gadus morhua,0.000000,13.556735,95.908065,143.892056,70.368305,18.201446,2.294698,0.000000,0.000000,0.000000,0.000000
BITS,2014,1,26,127141,Platichthys flesus,0.000000,0.450864,4.831696,54.077632,72.878957,29.688664,21.312523,27.282642,16.951591,19.861184,13.333611
BITS,2014,1,26,127143,Pleuronectes platessa,0.000000,0.000000,4.389191,1.219634,2.156594,0.349717,0.044494,0.051907,0.000000,0.000000,0.000000
BITS,2014,1,27,126436,Gadus morhua,0.000000,0.192182,171.577102,93.307661,3.459280,0.614983,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2014,1,27,127141,Platichthys flesus,0.000000,0.000000,1.537457,15.874251,8.784534,10.627523,10.725190,7.531467,9.201800,12.171553,27.324661
BITS,2014,1,28,126436,Gadus morhua,0.000000,0.757100,24.156476,12.201542,6.635310,1.751463,0.425328,0.090630,0.000000,0.000000,0.000000
BITS,2014,1,28,127141,Platichthys flesus,0.000000,0.089615,4.895505,29.510407,73.176843,23.961329,45.109175,63.822766,18.521627,23.257540,91.042609
BITS,2014,4,21,126436,Gadus morhua,46.070720,9.964835,4.748476,5.898823,2.190893,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2014,4,21,127143,Pleuronectes platessa,0.000000,27.474104,36.933084,19.855358,4.891501,5.915971,1.243739,1.890208,0.484543,0.307120,0.941401
BITS,2014,4,22,126436,Gadus morhua,35.655951,7.358519,1.068583,0.080318,0.358563,0.071704,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2014,4,22,127141,Platichthys flesus,0.000000,11.258291,53.376317,76.189143,17.720325,1.196080,0.831320,0.976971,0.000000,0.000000,0.000000
BITS,2014,4,22,127143,Pleuronectes platessa,4.950881,164.307753,135.423316,123.651543,112.401732,46.948362,11.515418,2.974236,1.813398,1.671833,0.245094
BITS,2014,4,23,126436,Gadus morhua,38.392615,31.312089,150.515285,57.102285,8.680627,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2014,4,23,127143,Pleuronectes platessa,0.000000,14.728707,114.307507,58.551398,16.675860,5.914355,0.000000,0.000000,0.000000,0.000000,0.000000
BITS,2014,4,24,126436,Gadus morhua,162.728339,245.659878,119.274748,6.468102,0.919841,0.307923,0.150489,0.000000,0.000000,0.000000,0.000000
BITS,2014,4,24,127141,Platichthys flesus,2.003422,39.788582,306.569424,536.634311,50.373051,6.030746,3.979269,0.886080,1.324929,0.274324,0.202388
BITS,2014,4,24,127143,Pleuronectes platessa,0.212705,20.071035,232.859195,27.277679,14.012713,6.832383,2.459189,0.250801,0.248769,0.102749,0.069679
BITS,2014,4,25,126436,Gadus morhua,5.363323,105.734966,934.724028,342.451535,38.378578,5.056936,2.242521,0.760782,0.000000,0.000000,0.000000
BITS,2014,4,25,127141,Platichthys flesus,0.000000,1.336437,7.508973,60.169930,25.950671,5.713887,4.652337,4.920651,2.119882,3.329934,5.217353
BITS,2014,4,25,127143,Pleuronectes platessa,0.000000,5.970817,41.784831,13.986863,2.599819,1.005643,0.303429,0.119950,0.075245,0.000000,0.000000
BITS,2014,4,26,126436,Gadus morhua,1.824497,15.191543,199.796584,289.877408,81.956162,25.553435,6.255397,0.384569,0.000000,0.155736,0.000000
BITS,2014,4,26,127141,Platichthys flesus,0.000000,3.896487,17.148136,46.946017,45.107435,15.099128,15.510524,18.863678,13.989377,15.167348,9.568227
